optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,optimizer_group_1_gradient_norm,all_gradients_finite
269,21.606386184692383,0.0041152252815663815,0.023419475182890892,0.5261216759681702,2.128035306930542,1.8979016542434692,21.61343765258789,12.361989974975586,0.9877009784513205,0.15635458696141702,True
270,21.614761352539062,0.012308929115533829,0.02613995410501957,0.5386900901794434,2.1254215240478516,1.8870609998703003,21.590896606445312,10.940484046936035,0.9906849459909426,0.13617352696634555,True
271,21.515111923217773,0.003059349488466978,0.02390284091234207,0.5236101746559143,2.1325995922088623,1.924453854560852,21.459158897399902,10.101823806762695,0.9924317122044114,0.1227972358189902,True
272,21.62680435180664,0.004381425213068724,0.024299783632159233,0.5345520973205566,2.1236729621887207,2.0346627235412598,21.573439598083496,16.0334529876709,0.9940651923956177,0.10878439088955805,True
273,21.639339447021484,0.0033367194700986147,0.02370397374033928,0.5258901715278625,2.138120174407959,1.976328730583191,21.733431816101074,21.918224334716797,0.990904789581799,0.1345641488399714,True
274,21.531558990478516,0.014598097652196884,0.023645766079425812,0.5242084264755249,2.1227240562438965,1.9628030061721802,21.580116271972656,19.92353630065918,0.9958349561444405,0.09117319731066019,True
275,21.445926666259766,0.0026440720539540052,0.025086497887969017,0.526954174041748,2.1235899925231934,1.9945576190948486,21.511757850646973,29.042207717895508,0.9967729797020815,0.08027211625071472,True
276,21.67772674560547,0.0031919474713504314,0.02448250912129879,0.5248445272445679,2.1496150493621826,1.7931381464004517,21.626118659973145,42.43134689331055,0.9926463270175807,0.12105096731129264,True
277,21.396554946899414,0.002859789179638028,0.0235128290951252,0.5248199105262756,2.1238486766815186,1.75400710105896,21.551918983459473,14.31146240234375,0.9953203869600799,0.09662910578429709,True
278,21.68766212463379,0.0032124642748385668,0.023416442796587944,0.524148166179657,2.1376793384552,1.748645305633545,21.576003074645996,70.7372055053711,0.998305058115662,0.05819647187179887,True
279,21.502573013305664,0.004059974104166031,0.024017730727791786,0.5192338824272156,2.1146957874298096,1.7584385871887207,21.450953483581543,147.7432861328125,0.997672902429064,0.06818154595290406,True
280,21.4195613861084,0.003593877889215946,0.02434077300131321,0.5185785293579102,2.123920440673828,1.7744545936584473,21.47633934020996,12.901297569274902,0.9890818958459751,0.14736683433717274,True
281,21.33819580078125,0.0031649961601942778,0.023798305541276932,0.5201935172080994,2.128253698348999,1.8535473346710205,21.425829887390137,19.284008026123047,0.9967419373851863,0.08065594601066808,True
282,21.44487190246582,0.003382687922567129,0.023285238072276115,0.5141122341156006,2.115283966064453,1.8148908615112305,21.50178813934326,16.146203994750977,0.9790935008394166,0.2034103352692102,True
283,21.372417449951172,0.003082113806158304,0.022461066022515297,0.5233621001243591,2.1076512336730957,1.7114331722259521,21.37666893005371,35.26723861694336,0.9982906533271001,0.058444583628074094,True
284,21.36371612548828,0.0032739131711423397,0.022703293710947037,0.5212372541427612,2.108301877975464,1.8475149869918823,21.538339614868164,33.43262481689453,0.9968446309865998,0.07937840616186062,True
285,22.02540397644043,0.003958516288548708,0.023105958476662636,0.5176624655723572,2.145820140838623,1.780461311340332,21.703947067260742,299.8829040527344,0.9977759619585692,0.0666576279211965,True
286,21.439905166625977,0.010590468533337116,0.024469146504998207,0.5261740684509277,2.116457462310791,1.8497165441513062,21.425143241882324,20.978803634643555,0.9921207643210092,0.12528496728781963,True
