canonical_source_row,x,y,z,native_id,final_id,diagnostic_GT_id,category
362714,-8.800959587097168,-5.295000076293945,4.005000114440918,4,4,-1,GT_unmatched
362715,-8.801219940185547,-5.284999847412109,4.014999866485596,4,4,-1,GT_unmatched
362716,-8.801219940185547,-5.284999847412109,4.005000114440918,4,4,-1,GT_unmatched
362717,-8.80109977722168,-5.295000076293945,4.014999866485596,4,4,-1,GT_unmatched
362718,-8.801219940185547,-5.284999847412109,4.014999866485596,4,4,-1,GT_unmatched
362719,-8.80111026763916,-5.275000095367432,4.005000114440918,4,4,-1,GT_unmatched
362720,-8.801219940185547,-5.284999847412109,4.005000114440918,4,4,-1,GT_unmatched
362721,-8.80109977722168,-5.275000095367432,4.014999866485596,4,4,-1,GT_unmatched
362722,-8.80111026763916,-5.275000095367432,4.005000114440918,4,4,-1,GT_unmatched
362723,-8.801219940185547,-5.284999847412109,4.014999866485596,4,4,-1,GT_unmatched
362726,-8.800789833068848,-5.355000019073486,4.014999866485596,4,4,-1,GT_unmatched
362731,-8.800919532775879,-5.335000038146973,4.014999866485596,4,4,-1,GT_unmatched
362734,-8.800919532775879,-5.335000038146973,4.014999866485596,4,4,-1,GT_unmatched
362737,-8.80072021484375,-5.324999809265137,4.014999866485596,4,4,-1,GT_unmatched
362738,-8.800919532775879,-5.335000038146973,4.014999866485596,4,4,-1,GT_unmatched
362740,-8.80072021484375,-5.324999809265137,4.014999866485596,4,4,-1,GT_unmatched
362744,-8.80072021484375,-5.324999809265137,4.014999866485596,4,4,-1,GT_unmatched
362749,-8.801369667053223,-5.304999828338623,4.014999866485596,4,4,-1,GT_unmatched
362752,-8.801369667053223,-5.304999828338623,4.014999866485596,4,4,-1,GT_unmatched
362755,-8.80109977722168,-5.295000076293945,4.014999866485596,4,4,-1,GT_unmatched
362756,-8.801369667053223,-5.304999828338623,4.014999866485596,4,4,-1,GT_unmatched
362758,-8.80109977722168,-5.295000076293945,4.014999866485596,4,4,-1,GT_unmatched
362761,-8.801219940185547,-5.284999847412109,4.014999866485596,4,4,-1,GT_unmatched
362762,-8.80109977722168,-5.295000076293945,4.014999866485596,4,4,-1,GT_unmatched
362764,-8.801219940185547,-5.284999847412109,4.014999866485596,4,4,-1,GT_unmatched
362767,-8.80109977722168,-5.275000095367432,4.014999866485596,4,4,-1,GT_unmatched
362768,-8.801219940185547,-5.284999847412109,4.014999866485596,4,4,-1,GT_unmatched
362770,-8.80109977722168,-5.275000095367432,4.014999866485596,4,4,-1,GT_unmatched
392602,-8.800250053405762,-5.425000190734863,4.005000114440918,4,4,-1,GT_unmatched
392603,-8.80049991607666,-5.434999942779541,4.005000114440918,4,4,-1,GT_unmatched
392604,-8.800479888916016,-5.425000190734863,4.014999866485596,4,4,-1,GT_unmatched
392605,-8.800250053405762,-5.425000190734863,4.005000114440918,4,4,-1,GT_unmatched
392607,-8.800479888916016,-5.425000190734863,4.014999866485596,4,4,-1,GT_unmatched
